Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
45.4218750000,2907,1.4564063648,2.7650627690,6.1608246578,4.2612452722,-1.1524216942,-7.6192089566,-0.5544152678,-1.4111697335,2.7918337530,8.5910941451,5.2276558011,6.8051533407,6.2848032686,4.0749881489,,,
45.4257812500,2907,1.6393847478,2.8707955542,6.1492964671,4.3493919566,-1.3101573538,-6.6258706980,-0.5088534722,-0.7616884640,2.9273190056,8.5470492950,5.2122996508,6.6395108981,6.3969001623,4.4471027830,,,
45.4296875000,2907,1.7951832380,2.9145791478,6.0597081782,4.3770231189,-1.4325334813,-5.5258483189,-0.4657459508,-0.1209979825,3.0307096396,8.3975901221,5.1676622076,6.4273458571,6.4241268979,4.7604605629,,,
45.4335937500,2907,1.9180509174,2.8987988035,5.8904044469,4.3428719351,-1.5229167976,-4.3462454048,-0.4274539650,0.4943167046,3.0951906511,8.1469777383,5.0966152521,6.1759464662,6.3697193584,5.0099734711,,,
45.4375000000,2908,2.0036826648,2.8276877018,5.6412207605,4.2469469803,-1.5846942227,-3.1151585407,-0.3956044783,1.0688569597,3.1146114610,7.8016177770,5.0020498094,5.8920248238,6.2388137782,5.1926643117,,,
45.4414062500,2908,2.0495659628,2.7073117488,5.3138563700,4.0907104014,-1.6211503823,-1.8608789434,-0.3708851849,1.5890243732,3.0840783958,7.3701330656,4.8867071488,5.5816185200,6.0382120966,5.3077619730,,,
45.4453125000,2908,2.0551429115,2.5454713190,4.9120928323,3.8771810226,-1.6354137712,-0.6112583439,-0.3529692475,2.0435118741,3.0004566688,6.8632067659,4.7529781827,5.2499732707,5.7761009491,5.3566618785,,,
45.4492187500,2908,2.0217397662,2.3514041394,4.4418017850,3.6109461464,-1.6303912864,0.6067813094,-0.3406256441,2.4236333690,2.8627133445,6.2932043408,4.6027465335,4.9014494553,5.4617287577,5.3427496444,,,
45.4531250000,2909,1.9522985371,2.1352941611,3.9107851918,3.2981110291,-1.6086519078,1.7676912628,-0.3319782241,2.7235259956,2.6720749684,5.6736860468,4.4373411826,4.5395105645,5.1050444172,5.2711209434,,,
45.4570312500,2909,1.8509742881,1.9076804107,3.3285259859,2.9462035090,-1.5723209706,2.8477666370,-0.3248201445,2.9402450473,2.4319668760,5.0189059231,4.2575888306,4.1667909627,4.7162884634,5.1482209412,,,
45.4609375000,2909,1.7226708011,1.6788774693,2.7058995881,2.5640130910,-1.5230966870,3.8256571980,-0.3169014856,3.0737368103,2.1477105725,4.3433107023,4.0638951869,3.7851928359,4.3055361422,4.9814193360,,,
45.4648437500,2909,1.5726103333,1.4584987532,2.0548748244,2.1613467933,-1.4624131217,4.6829159725,-0.3061397414,3.1267042226,1.8260430412,3.6610273375,3.8563186214,3.3959952857,3.8822503360,4.7785721218,,,
45.4687500000,2910,1.4060380092,1.2551328544,1.3882375652,1.7487249644,-1.3916294991,5.4045940336,-0.2907095750,3.1044273278,1.4746205573,2.9853775699,3.6346723167,3.0000154251,3.4549529983,4.5476523933,,,
45.4726562500,2910,1.2280971766,1.0761498552,0.7193544249,1.3370599085,-1.3120950689,5.9798513677,-0.2689805587,3.0145595245,1.1016546478,2.3284775967,3.3986816178,2.5978409995,3.0310770052,4.2964843963,,,
45.4765625000,2910,1.0437968222,0.9275481445,0.0619371881,0.9373318635,-1.2250607230,6.4024720275,-0.2393451295,2.8668171774,0.7156875725,1.7009224744,3.1481328884,2.1900673030,2.6169336695,4.0325081135,,,
45.4804687500,2910,0.8579246210,0.8137729257,-0.5702739229,0.5602378906,-1.1315450939,6.6711325219,-0.2000853418,2.6724479678,0.3253807447,1.1115003328,2.8829014848,1.7774265401,2.2176489978,3.7624517042,,,
45.4843750000,2911,0.6748144013,0.7375392873,-1.1639640351,0.2157913984,-1.0322826564,6.7893242527,-0.1494528856,2.4434549065,-0.0608140754,0.5669017615,2.6028094776,1.3607563282,1.8369675067,3.4918576224,,,
45.4882812500,2911,0.4980127748,0.6997653534,-1.7068124272,-0.0871065359,-0.9277913643,6.7649330471,-0.0860166482,2.1916846163,-0.4351238797,0.0714464257,2.3073822276,0.9408617664,1.4769504663,3.2245298560,,,
45.4921875000,2911,0.3299918580,0.6996821317,-2.1880849025,-0.3410605843,-0.8184899127,6.6095686534,-0.0091439109,1.9279652645,-0.7909767909,-0.3731226757,1.9956450671,0.5183889272,1.1377035600,2.9620561259,,,
45.4960937500,2911,0.1720458996,0.7350720197,-2.5991391700,-0.5404705886,-0.7047491764,6.3377841945,0.0806201846,1.6614835540,-1.1234402114,-0.7677292031,1.6660726153,0.0938131125,0.8172985697,2.7035839482,,,
45.5000000000,2912,0.0244061236,0.8024961270,-2.9337683416,-0.6817044331,-0.5868202177,5.9663078461,0.1814427354,1.3995220963,-1.4294560759,-1.1158997319,1.3166999023,-0.3324291352,0.5119866341,2.4459784792,,,
45.5039062500,2912,-0.1135111986,0.8973675455,-3.1883852689,-0.7632434286,-0.4647265900,5.5133182383,0.2903570136,1.1475238485,-1.7078442383,-1.4235400955,0.9453022846,-0.7597415073,0.2166505647,2.1843387790,,,
45.5078125000,2912,-0.2428676175,1.0138223758,-3.3621296678,-0.7859369960,-0.3383253781,4.9976953193,0.4035345142,0.9092753439,-1.9591615723,-1.6986012928,0.5495276574,-1.1872606666,-0.0746963737,1.9126585070,,,
45.5117187500,2912,-0.3652803333,1.1444936247,-3.4569864642,-0.7533955465,-0.2076817709,4.4381782527,0.5165175915,0.6869634064,-2.1855392778,-1.9506960976,0.1269503670,-1.6139723654,-0.3685577525,1.6243461975,,,
45.5156250000,2913,-0.4828038288,1.2804151921,-3.4779124010,-0.6723358545,-0.0736597039,3.8524819032,0.6243649229,0.4810359635,-2.3905203445,-2.1906517935,-0.3248556479,-2.0390326817,-0.6717745435,1.3124644992,,,
45.5195312500,2913,-0.5979042152,1.4112677261,-3.4328552250,-0.5525711870,0.0616015678,3.2565511467,0.7217981192,0.2900521184,-2.5787897358,-2.4298973543,-0.8080777748,-2.4621038109,-0.9913467778,0.9698071000,,,
45.5234375000,2913,-0.7133142679,1.5260144688,-3.3325115468,-0.4064519692,0.1946627644,2.6641421707,0.8034815062,0.1108136163,-2.7556816969,-2.6795962872,-1.3241891403,-2.8834609013,-1.3340157786,0.5890989049,,,
45.5273437500,2913,-0.8317435017,1.6137917540,-3.1897328261,-0.2478331196,0.3213096819,2.0867985864,0.8644757066,-0.0610591058,-2.9264615746,-2.9495574094,-1.8732923897,-3.3037294773,-1.7054789393,0.1635663545,,,
45.5312500000,2914,-0.9555016920,1.6648396513,-3.0186138287,-0.0908592904,0.4374091294,1.5341272010,0.9007508646,-0.2301966100,-3.0954912899,-3.2470929187,-2.4534171940,-3.7232889020,-2.1093239157,-0.3120759875,,,
45.5351562500,2914,-1.0861222399,1.6712805006,-2.8334261774,0.0511093482,0.5396809733,1.0141646093,0.9095603975,-0.4004886667,-3.2654350096,-3.5760706243,-3.0599234357,-4.1415272629,-2.5459661201,-0.8404273200,,,
45.5390625000,2914,-1.2240671557,1.6276109114,-2.6476358449,0.1662287919,0.6260088861,0.5336090793,0.8895455444,-0.5743668754,-3.4366696281,-3.9363975462,-3.6851570589,-4.5562042699,-3.0119490113,-1.4203747945,,,
45.5429687500,2914,-1.3685826926,1.5308450084,-2.4732065164,0.2445360292,0.6951792867,0.0977952405,0.8406091102,-0.7525647137,-3.6070317543,-4.3240524039,-4.3184697492,-4.9631353370,-3.4998598802,-2.0466082839,,,
45.5468750000,2915,-1.5177392274,1.3803493118,-2.3202238844,0.2780736533,0.7463001764,-0.2895195240,0.7637224599,-0.9343081900,-3.7719268079,-4.7315782773,-4.9466174175,-5.3562489254,-3.9988533447,-2.7097980399,,,
45.5507812500,2915,-1.6686242651,1.1775154298,-2.1966889914,0.2609482006,0.7783640760,-0.6263322849,0.6608257738,-1.1176643955,-3.9246928092,-5.1487764095,-5.5544306205,-5.7278882338,-4.4955118584,-3.3972373921,,,
45.5546875000,2915,-1.8176066939,0.9254524266,-2.1082959518,0.1894137751,0.7902905250,-0.9123297283,0.5348716739,-1.2997418932,-4.0570652087,-5.5633426743,-6.1255874202,-6.0691678186,-4.9746999548,-4.0936035923,,,
45.5585937500,2915,-1.9606004533,0.6288121095,-2.0581609392,0.0619483762,0.7813996539,-1.1485626620,0.3899341202,-1.4766334740,-4.1596570666,-5.9613618193,-6.6433567396,-6.3702882867,-5.4202356617,-4.7816085421,,,
45.5625000000,2916,-2.0932996623,0.2937380268,-2.0466326256,-0.1207457122,0.7519498020,-1.3370221648,0.2312371828,-1.6432534658,-4.2224530460,-6.3277658499,-7.0912635261,-6.6208467440,-5.8154409841,-5.4425532996,,,
45.5664062500,2916,-2.2113795448,-0.0721639422,-2.0713271982,-0.3558135537,0.7033614388,-1.4803088092,0.0649845097,-1.7933378187,-4.2353399843,-6.6469085545,-7.4536838684,-6.8102296607,-6.1437380310,-6.0569416701,,,
45.5703125000,2916,-2.3106601281,-0.4599585162,-2.1274155396,-0.6383230307,0.6380048886,-1.5814883816,-0.1020302066,-1.9197881658,-4.1886902747,-6.9033100142,-7.7164055215,-6.9281269964,-6.3893925480,-6.6052726695,,,
45.5742187500,2916,-2.3872419383,-0.8596989502,-2.2080708356,-0.9613171671,0.5587162122,-1.6441038201,-0.2629398186,-2.0153490148,-4.0740102937,-7.0825102069,-7.8672043527,-6.9651359915,-6.5383805922,-7.0690056130,,,
