Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.2656250000,17,4531.1757548532,4532.6503818562,4527.1969138803,4527.9971741458,4528.3605822679,4530.1731708169,4522.3413976335,4525.4825281194,4527.2466384067,4531.8632871657,4540.5067699289,4520.9375945562,4524.1967044458,4517.6097414789,,,
0.2695312500,17,4553.8794733855,4554.8975089554,4550.0365810968,4550.4947630237,4550.7354449808,4552.9377655297,4544.7527677078,4547.8003096801,4549.5468371369,4554.1339927816,4562.9291801893,4543.2107493855,4546.1867734399,4539.9765435753,,,
0.2734375000,17,4572.9500653270,4573.5087611317,4569.2560023393,4569.3578257250,4569.4765204609,4572.0636572799,4563.5457473167,4566.4975722026,4568.2342967995,4572.7837375838,4581.7175738114,4561.8585478912,4564.5559319812,4558.7263141552,,,
0.2773437500,17,4588.5187371107,4588.6173830867,4584.9860995346,4584.7182984327,4584.7173631736,4587.6838063914,4578.8536680418,4581.7107857410,4583.4464927295,4587.9484961237,4597.0069960044,4577.0147982938,4579.4405409373,4573.9927018443,,,
0.2812500000,18,4600.7255843600,4600.3656023739,4597.3667396965,4596.7171762529,4596.6002883564,4599.9398900483,4590.8183536008,4593.5851156037,4595.3296667862,4599.7731320124,4608.9413110585,4588.8221760205,4590.9856475341,4585.9180489173,,,
0.2851562500,18,4609.7186360959,4608.9036677751,4606.5457885421,4605.5035836960,4605.2754704476,4608.9812561722,4599.5890866150,4602.2733073484,4604.0377382849,4608.4103202558,4617.6721624547,4597.4312128530,4599.3439385067,4594.6523540461,,,
0.2890625000,18,4615.6528496920,4614.3887887147,4612.6780903195,4611.2337981959,4610.8999987740,4614.9638696847,4605.3215905484,4607.9345285875,4609.7311687311,4614.0194716856,4623.3579269340,4602.9992597887,4604.6746719473,4600.3522328103,,,
0.2929687500,18,4618.6890906183,4616.9840261332,4615.9244136697,4614.0702278816,4613.6368557101,4618.0492708189,4608.1770200073,4610.7331888714,4612.5757731249,4616.7656626022,4626.1626644706,4605.6894458371,4607.1425920999,4603.1798961544,,,
0.2968750000,19,4618.9931455864,4616.8572076486,4616.4504292525,4614.1803564152,4613.6538256011,4618.4035685328,4608.3209540029,4610.8377850022,4612.7415037054,4616.8185547395,4626.2550794937,4605.6696652477,4606.9168576726,4603.3021648040,,,
0.3007812500,19,4616.7347888576,4614.1799099864,4614.4257532854,4611.7356661990,4611.1223700851,4616.1964606233,4605.9223921215,4608.4198025918,4610.4012405081,4614.3512795107,4623.8075004556,4603.1116044538,4604.1700073883,4600.8895164784,,,
