Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3085937500,19,-5.1509610045,-12.9267428890,-10.2700556442,-16.8595431146,-16.8511668065,-15.3065517267,-6.1841790286,-27.4419630683,-39.7296081627,-27.9188080908,-19.0158500778,-13.2947392775,-16.6870381992,-12.1922734575,,,
0.3125000000,20,-8.4910874648,-16.2162702609,-15.3770376406,-21.0324959445,-16.9633350553,-13.7287378460,-4.3874143709,-23.8900511270,-36.9023827361,-28.7990661303,-21.7992758382,-17.1738911681,-18.3680922132,-14.5155488489,,,
0.3164062500,20,-11.3339529388,-18.5267531524,-19.5937324027,-23.9831967533,-16.0186478416,-11.1769257169,-2.2857678006,-18.8801460527,-31.8280149790,-27.9899848263,-23.3768745360,-20.0838859026,-19.0437685814,-15.9957540058,,,
0.3203125000,20,-13.5439222635,-19.7545049566,-22.6894838048,-25.5659967209,-14.0907890052,-7.8155739344,-0.0187489684,-12.6919590557,-24.7946434962,-25.5380114390,-23.6689775883,-21.8630423460,-18.6894940243,-16.5664491566,,,
0.3242187500,20,-15.0272052389,-19.8678834425,-24.5069441644,-25.7216915924,-11.3211093204,-3.8728878699,2.2617963762,-5.6832930003,-16.2195908488,-21.5945845312,-22.6732881620,-22.4213555940,-17.3404768825,-16.2187147078,,,
0.3281250000,21,-15.7353134071,-18.9061784421,-24.9707713783,-24.4780583004,-7.9071999807,0.3777928790,4.4027416188,1.7329445007,-6.6216468947,-16.4049441588,-20.4635982264,-21.7453969461,-15.0884719494,-15.0002397357,,,
0.3320312500,21,-15.6648819117,-16.9728183878,-24.0898087761,-21.9445742759,-4.0867357848,4.6405004828,6.2608368564,9.1156553636,3.4138359554,-10.2908051953,-17.1829950801,-19.8971999882,-12.0746467081,-13.0103031472,,,
0.3359375000,21,-14.8540562475,-14.2236079015,-21.9525685397,-18.3016718719,-0.1177651902,8.6206446308,7.7133479408,16.0243925671,13.2747743075,-3.6278662202,-13.0324465784,-17.0073755316,-8.4792593759,-10.3910409524,,,
0.3398437500,21,-13.3759447883,-10.8514314130,-18.7166331833,-13.7853483863,3.7425764302,12.0483629536,8.6673447763,22.0481754724,22.3643087824,3.1805418694,-8.2560580807,-13.2633638176,-4.5091573936,-7.3156864132,,,
0.3437500000,22,-11.3300308919,-7.0694196516,-14.5934970898,-8.6686214698,7.2583520282,14.6992194323,9.0666044955,26.8323007687,30.1414149705,9.7316577512,-3.1244738608,-8.8943124009,-0.3842570636,-3.9748935211,,,
0.3476562500,22,-8.8328911880,-3.0947795815,-9.8310978114,-3.2419580989,10.2315513219,16.4102275509,8.8951978935,30.1010279189,36.1563363539,15.6505439058,2.0820635002,-4.1544513991,3.6757644213,-0.5626932812,,,
